"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","HC1 Area","HC2 Area","HC3 Area","CHB1 Area","CHB2 Area","CHB3 Area","LC1 Area","LC2 Area","LC3 Area","HCC1 Area","HCC2 Area","HCC3 Area","Sample Profile (Ratio)","HC Area","CHB Area","LC Area","HCC Area","Group Profile (Ratio)","Avg. Mass","Description"
6,true,"P0C0L4|CO4A_HUMAN",11.44,6.14,185,13,"Carbamidomethylation",241021.6,173173.88,239097.36,185988.4,180183.27,182514.73,146362.72,168161.83,157824.22,171315.36,238122.0,241108.08,1.24:0.89:1.23:0.96:0.93:0.94:0.76:0.87:0.81:0.88:1.23:1.24,217764.28,182895.47,157449.6,216848.47,1.12:0.94:0.81:1.12,192785,"Complement C4-A OS=Homo sapiens OX=9606 GN=C4A PE=1 SV=2"
859,true,"P0DJJ0|SRG2C_HUMAN",23.92,3.05,1,1,"",455.84628,1117.693,2227.8333,731.3739,1088.5016,1146.9629,4823.5054,6417.2896,6477.626,1734.662,3365.4658,2858.5222,0.17:0.41:0.82:0.27:0.40:0.42:1.78:2.37:2.40:0.64:1.24:1.06,1267.1241,988.9461,5906.14,2652.8833,0.47:0.37:2.18:0.98,53484,"SLIT-ROBO Rho GTPase-activating protein 2C OS=Homo sapiens OX=9606 GN=SRGAP2C PE=1 SV=1"
84,false,"P02008|HBAZ_HUMAN",7.92,4.93,1,1,"",2206.7146,4720.2617,6835.6855,915.28235,14952.979,16733.064,6310.452,13175.409,19093.834,23863.523,24301.508,27923.47,0.16:0.35:0.51:0.07:1.11:1.25:0.47:0.98:1.42:1.78:1.81:2.08,4587.5537,10867.108,12859.898,25362.834,0.34:0.81:0.96:1.89,15637,"Hemoglobin subunit zeta OS=Homo sapiens OX=9606 GN=HBZ PE=1 SV=2"
683,true,"Q9H4Q4|PRD12_HUMAN",5.75,7.36,2,2,"",12490.073,8811.047,7926.958,4865.1284,14348.005,6653.7217,10573.573,16510.918,13443.449,9019.987,16035.568,16023.93,1.10:0.77:0.70:0.43:1.26:0.58:0.93:1.45:1.18:0.79:1.41:1.41,9742.692,8622.285,13509.313,13693.162,0.86:0.76:1.19:1.20,40403,"PR domain zinc finger protein 12 OS=Homo sapiens OX=9606 GN=PRDM12 PE=1 SV=2"
711,true,"Q14257|RCN2_HUMAN",33.55,3.79,1,1,"",0.0,674.9078,927.3957,1483.1387,1599.4391,725.4732,2120.9426,2390.0366,1945.4027,5512.3794,4429.295,5015.917,0.00:0.30:0.41:0.66:0.72:0.32:0.95:1.07:0.87:2.47:1.98:2.24,801.15173,1269.3503,2152.1274,4985.864,0.35:0.55:0.93:2.17,36876,"Reticulocalbin-2 OS=Homo sapiens OX=9606 GN=RCN2 PE=1 SV=1"
81,false,"Q96JB6|LOXL4_HUMAN",17.99,0.93,1,1,"",3077.8115,3520.0444,7594.6343,8623.811,13454.357,14665.918,7816.1865,17733.506,18528.99,11681.36,14509.894,15993.212,0.27:0.31:0.66:0.75:1.18:1.28:0.68:1.55:1.62:1.02:1.27:1.40,4730.83,12248.028,14692.895,14061.488,0.41:1.07:1.29:1.23,84483,"Lysyl oxidase homolog 4 OS=Homo sapiens OX=9606 GN=LOXL4 PE=1 SV=1"
749,false,"Q5VU43|MYOME_HUMAN",17.51,0.30,1,1,"",6153.7754,4060.6619,8889.352,6092.2554,7300.426,7760.1196,5610.6245,7397.286,7480.9697,12050.565,12432.225,12452.862,0.76:0.50:1.09:0.75:0.90:0.95:0.69:0.91:0.92:1.48:1.53:1.53,6367.9297,7050.9336,6829.627,12311.884,0.78:0.87:0.84:1.51,265103,"Myomegalin OS=Homo sapiens OX=9606 GN=PDE4DIP PE=1 SV=3"
1747,true,"Q8N5C6|SRBD1_HUMAN",9.09,0.90,1,1,"",518.269,470.8478,0.0,636.28687,1057.7893,1385.6128,0.0,768.2297,718.9609,0.0,688.73804,0.0,1.00:0.90:0.00:1.22:2.03:2.66:0.00:1.48:1.38:0.00:1.32:0.00,494.5584,1026.563,743.5953,688.73804,0.67:1.39:1.01:0.93,111776,"S1 RNA-binding domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SRBD1 PE=1 SV=2"
322,true,"P14151|LYAM1_HUMAN",1.81,17.47,7,7,"Carbamidomethylation",7311.9653,3935.6938,2478.08,4743.416,5513.9727,6429.1455,7179.546,4572.7773,5009.875,5324.388,5041.9263,4391.555,1.42:0.76:0.48:0.92:1.07:1.25:1.39:0.89:0.97:1.03:0.98:0.85,5741.6274,6100.0195,5587.3994,4919.29,1.03:1.09:1.00:0.88,42187,"L-selectin OS=Homo sapiens OX=9606 GN=SELL PE=1 SV=2"
1196,true,"Q96K62|ZBT45_HUMAN",8.21,2.35,1,1,"",13483.054,9590.498,6760.2695,8987.266,835.1198,2037.4167,2497.8135,3356.0945,1354.3334,0.0,3614.7693,590.9349,3.05:2.17:1.53:2.03:0.19:0.46:0.56:0.76:0.31:0.00:0.82:0.13,9944.607,3953.2673,2402.747,2102.852,2.16:0.86:0.52:0.46,54008,"Zinc finger and BTB domain-containing protein 45 OS=Homo sapiens OX=9606 GN=ZBTB45 PE=1 SV=1"
742,true,"O95153|RIMB1_HUMAN",0.48,0.38,1,1,"",1582.4526,766.0027,888.4966,481.57535,35285.72,516.64185,1879.8008,2304.5671,1872.6726,3285.5679,986.8071,1902.0331,0.37:0.18:0.21:0.11:8.18:0.12:0.44:0.53:0.43:0.76:0.23:0.44,1078.984,12094.6455,2019.0135,2058.136,0.25:2.80:0.47:0.48,200051,"Peripheral-type benzodiazepine receptor-associated protein 1 OS=Homo sapiens OX=9606 GN=TSPOAP1 PE=1 SV=2"
1147,true,"Q9UEU0|VTI1B_HUMAN",12.59,4.31,1,1,"",492.82715,978.9135,424.5096,818.15314,511.81754,650.7063,1123.6493,1205.249,1392.485,0.0,771.24426,964.16785,0.63:1.26:0.55:1.05:0.66:0.84:1.44:1.55:1.79:0.00:0.99:1.24,632.08344,660.22565,1240.461,867.70605,0.74:0.78:1.46:1.02,26688,"Vesicle transport through interaction with t-SNAREs homolog 1B OS=Homo sapiens OX=9606 GN=VTI1B PE=1 SV=3"
574,true,"Q99969|RARR2_HUMAN",5.94,7.36,1,1,"Carbamidomethylation",960.7576,82741.48,69699.62,1220.726,18187.65,38547.023,89371.555,82827.44,103873.195,87170.945,85339.305,98795.65,0.02:1.31:1.10:0.02:0.29:0.61:1.41:1.31:1.64:1.38:1.35:1.56,51133.95,19318.467,92024.06,90435.305,0.81:0.31:1.46:1.43,18618,"Retinoic acid receptor responder protein 2 OS=Homo sapiens OX=9606 GN=RARRES2 PE=1 SV=1"
343,true,"Q9NQ79|CRAC1_HUMAN",0.55,5.30,2,2,"",1718.3677,1291.7451,1818.7969,1075.8032,1429.2897,3553.9495,4654.7656,1563.2678,614.76666,3603.565,2289.187,1525.7272,0.82:0.62:0.87:0.51:0.68:1.70:2.22:0.75:0.29:1.72:1.09:0.73,1609.6366,2019.6808,2583.0867,2472.8264,0.74:0.93:1.19:1.14,71421,"Cartilage acidic protein 1 OS=Homo sapiens OX=9606 GN=CRTAC1 PE=1 SV=2"
291,true,"P02741|CRP_HUMAN",40.63,30.36,7,7,"",6289.657,8362.487,6206.0986,3574.1406,11753.24,6391.046,16925.498,23249.676,21521.76,60513.812,75417.89,54623.785,0.26:0.34:0.25:0.15:0.48:0.26:0.69:0.95:0.88:2.46:3.07:2.22,6952.7476,7239.4756,20565.645,63518.492,0.28:0.29:0.84:2.59,25039,"C-reactive protein OS=Homo sapiens OX=9606 GN=CRP PE=1 SV=1"
1405,true,"O75925|PIAS1_HUMAN",30.96,1.23,1,1,"",5542.6553,6404.718,6421.0264,6783.749,7395.777,7778.9917,3497.0774,2891.3489,2695.5168,3609.7473,6225.868,4941.241,1.04:1.20:1.20:1.27:1.38:1.45:0.65:0.54:0.50:0.67:1.16:0.92,6122.8,7319.506,3027.981,4925.619,1.14:1.37:0.57:0.92,71836,"E3 SUMO-protein ligase PIAS1 OS=Homo sapiens OX=9606 GN=PIAS1 PE=1 SV=2"
448,true,"P48643|TCPE_HUMAN",3.91,4.07,1,1,"Carbamidomethylation",957.6603,697.6847,4019.7966,959.4502,0.0,0.0,0.0,2235.7212,0.0,0.0,0.0,4909.0205,0.83:0.61:3.50:0.84:0.00:0.00:0.00:1.95:0.00:0.00:0.00:4.28,1891.7139,959.4502,2235.7212,4909.0205,0.76:0.38:0.89:1.96,59671,"T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1"
1543,true,"O60583|CCNT2_HUMAN",19.23,1.10,1,1,"",20390.787,15408.458,5746.4907,9667.848,7529.7383,6360.3896,2340.9285,0.0,0.0,0.0,281938.28,322299.5,0.36:0.28:0.10:0.17:0.13:0.11:0.04:0.00:0.00:0.00:5.04:5.76,13848.578,7852.6587,2340.9285,302118.88,0.17:0.10:0.03:3.71,81029,"Cyclin-T2 OS=Homo sapiens OX=9606 GN=CCNT2 PE=1 SV=2"
684,true,"Q13615|MTMR3_HUMAN",38.29,1.00,2,2,"",6211.106,7127.3164,6267.986,1847.9131,1825.5277,2910.1956,5514.729,4416.444,3560.3335,7144.471,7800.535,9838.843,1.16:1.33:1.17:0.34:0.34:0.54:1.03:0.82:0.66:1.33:1.45:1.83,6535.469,2194.5454,4497.169,8261.283,1.22:0.41:0.84:1.54,133619,"Myotubularin-related protein 3 OS=Homo sapiens OX=9606 GN=MTMR3 PE=1 SV=3"
1783,true,"Q9H582|ZN644_HUMAN",5.09,0.68,1,1,"",1929.9498,1066.4537,449.26685,2768.9043,686.3681,526.5124,16947.393,0.0,0.0,1070.1216,0.0,0.0,0.91:0.50:0.21:1.31:0.32:0.25:7.99:0.00:0.00:0.50:0.00:0.00,1148.5568,1327.2616,16947.393,1070.1216,0.22:0.26:3.31:0.21,149565,"Zinc finger protein 644 OS=Homo sapiens OX=9606 GN=ZNF644 PE=1 SV=2"
20,false,"P12271|RLBP1_HUMAN",15.50,2.21,1,1,"",1605.3737,1148.7195,653.1912,619.99286,767.4051,592.7965,436.31564,520.12933,0.0,1259.5294,1096.6595,967.8658,1.99:1.43:0.81:0.77:0.95:0.74:0.54:0.65:0.00:1.56:1.36:1.20,1135.7615,660.0648,478.22247,1108.0183,1.34:0.78:0.57:1.31,36474,"Retinaldehyde-binding protein 1 OS=Homo sapiens OX=9606 GN=RLBP1 PE=1 SV=2"
1076,true,"Q6ZN32|ETV3L_HUMAN",10.22,2.49,1,1,"",433.00604,16857.174,16130.554,1156.2577,682.48676,2300.0747,1251.3545,928.97375,3012.2114,17357.34,11657.0625,14494.665,0.06:2.35:2.24:0.16:0.09:0.32:0.17:0.13:0.42:2.41:1.62:2.02,11140.244,1379.6064,1730.8466,14503.022,1.55:0.19:0.24:2.02,39948,"ETS translocation variant 3-like protein OS=Homo sapiens OX=9606 GN=ETV3L PE=1 SV=1"
257,true,"A0A075B6H9|LV469_HUMAN",13.21,41.18,8,6,"Carbamidomethylation",17101.55,19781.229,23409.03,25657.584,33107.035,32374.018,24281.637,17658.875,29443.867,32947.117,26441.035,34417.266,0.65:0.75:0.89:0.97:1.25:1.23:0.92:0.67:1.12:1.25:1.00:1.30,21124.336,30379.547,23794.793,31268.473,0.79:1.14:0.89:1.17,12773,"Immunoglobulin lambda variable 4-69 OS=Homo sapiens OX=9606 GN=IGLV4-69 PE=1 SV=1"
32,true,"P04275|VWF_HUMAN",0.08,26.16,61,61,"Carbamidomethylation",6824.585,148345.56,16190.665,10794.918,146826.02,12617.981,12164.946,14453.138,129992.74,12333.344,23000.568,220925.28,0.11:2.36:0.26:0.17:2.34:0.20:0.19:0.23:2.07:0.20:0.37:3.51,59161.234,56746.31,52203.61,88849.76,0.92:0.88:0.81:1.38,309264,"von Willebrand factor OS=Homo sapiens OX=9606 GN=VWF PE=1 SV=4"
295,false,"Q16473|TENXA_HUMAN",11.22,12.54,3,3,"Oxidation (M)",890.7151,1372.9062,598.98883,450.30096,458.056,1324.8806,709.7471,2297.2458,3102.338,3675.5435,1424.3271,3913.3809,0.53:0.81:0.36:0.27:0.27:0.79:0.42:1.36:1.84:2.18:0.85:2.32,1567.6582,1260.921,2632.2285,3911.7397,0.67:0.54:1.12:1.67,33740,"Putative tenascin-XA OS=Homo sapiens OX=9606 GN=TNXA PE=5 SV=2"
1409,true,"Q9P2M7|CING_HUMAN",3.06,0.58,1,1,"",2679.0125,476.19083,531.8804,511.62308,2376.8447,2495.0237,1449.2223,4864.168,942.85126,4345.5107,1920.1027,1853.2804,1.32:0.23:0.26:0.25:1.17:1.22:0.71:2.39:0.46:2.13:0.94:0.91,1229.0278,1794.4972,2418.747,2706.2979,0.60:0.88:1.19:1.33,137057,"Cingulin OS=Homo sapiens OX=9606 GN=CGN PE=1 SV=3"
1985,true,"A0AVI2|FR1L5_HUMAN",69.67,0.58,1,1,"",2155.7332,3035.5386,2563.002,14452.882,18303.213,17802.65,19300.748,20555.305,19858.314,1476.1007,1675.0714,2334.578,0.21:0.29:0.25:1.40:1.78:1.73:1.88:2.00:1.93:0.14:0.16:0.23,2584.7578,16852.914,19904.79,1828.5834,0.25:1.64:1.93:0.18,237935,"Fer-1-like protein 5 OS=Homo sapiens OX=9606 GN=FER1L5 PE=2 SV=3"
1490,true,"P40763|STAT3_HUMAN",27.49,1.30,1,1,"",419.86215,0.0,562.0036,1355.2063,523.456,532.17615,2786.4265,3503.6409,4060.4863,599.6509,841.8573,1102.9292,0.31:0.00:0.41:1.00:0.39:0.39:2.05:2.58:2.99:0.44:0.62:0.81,490.93286,803.6128,3450.1846,848.1458,0.35:0.57:2.47:0.61,88068,"Signal transducer and activator of transcription 3 OS=Homo sapiens OX=9606 GN=STAT3 PE=1 SV=2"
155,false,"A0A075B6R9|KVD24_HUMAN",4.23,35.00,10,6,"",60102.77,60798.04,72232.71,58582.57,43499.152,41578.434,35736.2,45317.312,39790.484,23155.447,52483.39,73656.86,1.19:1.20:1.43:1.16:0.86:0.82:0.71:0.90:0.79:0.46:1.04:1.46,64377.836,47886.72,40281.336,49765.23,1.27:0.95:0.80:0.98,13079,"Probable non-functional immunoglobulin kappa variable 2D-24 OS=Homo sapiens OX=9606 GN=IGKV2D-24 PE=1 SV=1"
595,true,"P28799|GRN_HUMAN",14.89,3.88,1,1,"Carbamidomethylation",421.1708,854.8465,1092.9836,473.9639,0.0,0.0,521.11145,695.9328,717.1799,892.27014,917.5024,980.77454,0.67:1.36:1.73:0.75:0.00:0.00:0.83:1.10:1.14:1.41:1.45:1.56,789.667,473.9639,644.7414,930.1824,1.11:0.67:0.91:1.31,63544,"Progranulin OS=Homo sapiens OX=9606 GN=GRN PE=1 SV=2"
173,true,"O75636|FCN3_HUMAN",36.52,51.17,17,17,"Carbamidomethylation",35648.2,42153.484,28196.635,30882.787,27763.023,28183.438,14293.817,16751.488,17560.244,20342.889,21349.98,21760.463,1.40:1.66:1.11:1.22:1.09:1.11:0.56:0.66:0.69:0.80:0.84:0.86,35332.773,28943.082,16201.85,21151.111,1.39:1.14:0.64:0.83,32903,"Ficolin-3 OS=Homo sapiens OX=9606 GN=FCN3 PE=1 SV=2"
105,true,"P01615|KVD28_HUMAN",29.24,50.00,19,8,"Carbamidomethylation",12281.791,15088.979,14328.435,19457.166,33401.555,40277.645,22178.812,22607.457,18021.367,43846.945,40138.164,39005.645,0.46:0.56:0.54:0.73:1.25:1.51:0.83:0.85:0.67:1.64:1.50:1.46,13899.734,31274.943,20935.879,40996.918,0.52:1.17:0.78:1.53,12957,"Immunoglobulin kappa variable 2D-28 OS=Homo sapiens OX=9606 GN=IGKV2D-28 PE=1 SV=2"
1428,true,"Q13939|CALI_HUMAN",38.45,1.36,1,1,"",2032.7678,2518.3704,2287.9226,1516.3716,1042.1273,850.7723,3337.9836,2501.4976,3195.6765,716.6691,1003.31635,676.175,1.13:1.39:1.27:0.84:0.58:0.47:1.85:1.38:1.77:0.40:0.56:0.37,2279.687,1136.4237,3011.7192,798.72015,1.26:0.63:1.67:0.44,66582,"Calicin OS=Homo sapiens OX=9606 GN=CCIN PE=1 SV=3"
361,true,"Q9HDC9|APMAP_HUMAN",21.82,2.88,1,1,"",25024.01,20696.12,25351.4,20235.154,9086.811,22365.705,544.3595,639.58435,579.8835,23299.477,818.0774,792.1609,2.01:1.66:2.04:1.62:0.73:1.80:0.04:0.05:0.05:1.87:0.07:0.06,23690.51,17229.223,587.94244,8303.238,1.90:1.38:0.05:0.67,46480,"Adipocyte plasma membrane-associated protein OS=Homo sapiens OX=9606 GN=APMAP PE=1 SV=2"
1215,true,"Q07283|TRHY_HUMAN",18.71,0.87,1,1,"",3260.0134,1510.713,3416.9622,4706.6885,6244.4395,5408.218,4256.569,4797.748,4959.8,5832.611,6105.646,5363.2495,0.70:0.32:0.73:1.01:1.34:1.16:0.91:1.03:1.07:1.25:1.31:1.15,2729.2295,5453.115,4671.372,5767.169,0.59:1.17:1.00:1.24,253925,"Trichohyalin OS=Homo sapiens OX=9606 GN=TCHH PE=1 SV=2"
2142,true,"Q9H0X9|OSBL5_HUMAN",8.10,1.37,1,1,"Carbamidomethylation",2080.3372,4651.914,4021.801,4034.2588,1513.1049,0.0,1888.5088,716.547,977.71246,2626.677,562.3179,1236.6185,1.03:2.30:1.99:1.99:0.75:0.00:0.93:0.35:0.48:1.30:0.28:0.61,3584.684,2773.682,1194.2561,1475.2045,1.59:1.23:0.53:0.65,98616,"Oxysterol-binding protein-related protein 5 OS=Homo sapiens OX=9606 GN=OSBPL5 PE=1 SV=1"
2018,true,"A7KAX9|RHG32_HUMAN",26.97,0.48,1,1,"",1888.5093,4863.7573,1566.2784,2641.178,6170.242,2902.7546,2202.564,9870.139,5381.285,23444.41,36319.83,40219.867,0.16:0.42:0.14:0.23:0.54:0.25:0.19:0.86:0.47:2.05:3.17:3.51,2772.8484,3904.7249,5817.996,33328.035,0.24:0.34:0.51:2.91,230529,"Rho GTPase-activating protein 32 OS=Homo sapiens OX=9606 GN=ARHGAP32 PE=1 SV=1"
14,true,"P08603|CFAH_HUMAN",7.81,61.82,119,104,"Carbamidomethylation",438415.06,378707.2,376754.0,369390.8,446065.62,355353.62,347960.8,259119.72,358940.72,417306.94,375014.6,376699.6,1.17:1.01:1.00:0.99:1.19:0.95:0.93:0.69:0.96:1.11:1.00:1.00,397958.75,390270.0,322007.1,389673.7,1.06:1.04:0.86:1.04,139096,"Complement factor H OS=Homo sapiens OX=9606 GN=CFH PE=1 SV=4"
702,true,"Q6E0U4|DMKN_HUMAN",4.91,1.89,1,1,"",60829.246,100933.91,83632.805,15013.131,11363.945,77422.914,61276.695,67062.95,66768.42,111399.06,55698.594,10607.533,1.01:1.68:1.39:0.25:0.19:1.29:1.02:1.11:1.11:1.85:0.93:0.18,81798.66,34599.996,65036.023,59235.062,1.36:0.58:1.08:0.98,47082,"Dermokine OS=Homo sapiens OX=9606 GN=DMKN PE=1 SV=3"
84,true,"P69905|HBA_HUMAN",43.39,83.10,18,18,"Carbamidomethylation; Oxidation (M)",253550.3,353103.78,326804.6,745051.06,867677.4,804638.8,745371.25,786735.06,660033.75,492431.84,383564.0,374352.6,0.45:0.62:0.58:1.32:1.53:1.42:1.32:1.39:1.17:0.87:0.68:0.66,311152.9,805789.1,730713.4,416782.8,0.55:1.42:1.29:0.74,15258,"Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA2 PE=1 SV=2"
1867,true,"Q96DU3|SLAF6_HUMAN",26.63,2.11,1,1,"",1409.846,1143.4784,1108.736,684.0751,917.6829,740.2222,1745.0327,1621.6039,1511.0073,1168.5802,880.5525,1324.8613,1.19:0.96:0.93:0.58:0.77:0.62:1.47:1.37:1.27:0.98:0.74:1.12,1220.6868,780.6601,1625.8813,1124.6647,1.03:0.66:1.37:0.95,37345,"SLAM family member 6 OS=Homo sapiens OX=9606 GN=SLAMF6 PE=1 SV=3"
434,true,"P07478|TRY2_HUMAN",9.46,8.50,1,1,"Carbamidomethylation",600.5638,5272.592,4981.8794,3434.0464,3825.3328,3811.4487,10159.419,11412.562,7825.4937,1754.19,3100.692,3474.062,0.12:1.06:1.00:0.69:0.77:0.77:2.04:2.30:1.57:0.35:0.62:0.70,3618.345,3690.276,9799.158,2776.3147,0.73:0.74:1.97:0.56,26488,"Trypsin-2 OS=Homo sapiens OX=9606 GN=PRSS2 PE=1 SV=1"
1247,true,"Q7Z7C7|STRA8_HUMAN",8.39,6.67,1,1,"Carbamidomethylation",4947.404,1702.2115,8377.194,5051.3286,4891.6353,1537.8701,7219.584,8670.077,8089.1772,13479.953,9110.499,6738.475,0.74:0.26:1.26:0.76:0.74:0.23:1.09:1.30:1.22:2.03:1.37:1.01,5008.9365,3826.9446,7992.9463,9776.309,0.75:0.58:1.20:1.47,36908,"Stimulated by retinoic acid gene 8 protein homolog OS=Homo sapiens OX=9606 GN=STRA8 PE=1 SV=1"
328,true,"P69892|HBG2_HUMAN",5.91,31.29,3,3,"",4238.8438,6228.904,1155.4667,4679.1006,4341.5786,6544.186,4714.9263,3989.5469,2750.9717,8142.1313,11408.985,4669.6035,0.81:1.19:0.22:0.89:0.83:1.25:0.90:0.76:0.53:1.55:2.18:0.89,4047.3616,5787.0166,3818.4814,9069.189,0.71:1.02:0.67:1.60,16126,"Hemoglobin subunit gamma-2 OS=Homo sapiens OX=9606 GN=HBG2 PE=1 SV=2"
113,true,"P02771|FETA_HUMAN",10.81,17.24,7,7,"Carbamidomethylation",18594.658,3145.186,7471.6426,6022.5117,1868.7996,5436.04,2911.7388,3111.6333,3352.3545,10658.689,12870.213,9330.499,2.63:0.45:1.06:0.85:0.26:0.77:0.41:0.44:0.47:1.51:1.82:1.32,10184.333,4934.8003,3453.1382,10953.134,1.38:0.67:0.47:1.48,68678,"Alpha-fetoprotein OS=Homo sapiens OX=9606 GN=AFP PE=1 SV=1"
2063,true,"Q8NI36|WDR36_HUMAN",8.99,1.05,1,1,"Carbamidomethylation",7340.3706,6677.72,9548.928,1607.8295,22280.434,1435.493,3329.5317,10546.951,12719.459,1474.1362,2124.739,710.1774,1.10:1.00:1.44:0.24:3.35:0.22:0.50:1.59:1.91:0.22:0.32:0.11,7855.673,8441.252,8865.314,1436.3508,1.18:1.27:1.33:0.22,105322,"WD repeat-containing protein 36 OS=Homo sapiens OX=9606 GN=WDR36 PE=1 SV=1"
1979,true,"O00178|GTPB1_HUMAN",13.07,1.64,1,1,"Carbamidomethylation",2168.959,936.20355,764.87494,1093.6077,489.51785,6050.8423,7366.0703,5420.9966,5515.0444,6723.937,4304.8076,4249.2104,0.58:0.25:0.20:0.29:0.13:1.61:1.96:1.44:1.47:1.79:1.15:1.13,1290.0125,2544.656,6100.7036,5092.652,0.34:0.68:1.62:1.36,72454,"GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP1 PE=1 SV=3"
1851,true,"P63162|RSMN_HUMAN",54.64,7.50,1,1,"",15961.325,19536.465,15688.589,2747.296,2139.173,3894.7786,4711.4097,4276.1963,6309.087,24735.656,34382.727,37845.42,1.11:1.36:1.09:0.19:0.15:0.27:0.33:0.30:0.44:1.72:2.40:2.64,17062.127,2927.0825,5098.8975,32321.268,1.19:0.20:0.36:2.25,24614,"Small nuclear ribonucleoprotein-associated protein N OS=Homo sapiens OX=9606 GN=SNRPN PE=1 SV=1"
74,true,"P04196|HRG_HUMAN",28.00,59.05,34,34,"Carbamidomethylation",182897.6,214431.83,216782.1,307242.72,277835.5,312962.16,242473.02,254160.3,238800.02,280404.62,249015.28,237922.27,0.73:0.85:0.86:1.22:1.11:1.25:0.97:1.01:0.95:1.12:0.99:0.95,224763.92,299346.78,256708.1,265112.88,0.86:1.14:0.98:1.01,59578,"Histidine-rich glycoprotein OS=Homo sapiens OX=9606 GN=HRG PE=1 SV=1"
465,true,"P0CG48|UBC_HUMAN",6.38,3.65,2,2,"",1835.5109,3349.867,2141.5881,1087.4418,796.4878,646.40155,5135.56,888.0948,7611.199,4182.74,782.7134,576.85333,0.76:1.38:0.89:0.45:0.33:0.27:2.12:0.37:3.15:1.73:0.32:0.24,2442.322,843.4437,4544.951,1847.4357,1.01:0.35:1.88:0.76,77039,"Polyubiquitin-C OS=Homo sapiens OX=9606 GN=UBC PE=1 SV=3"
1604,true,"Q9UJU6|DBNL_HUMAN",19.91,2.79,1,1,"",1824.8186,1711.8123,441.91278,1892.053,1843.0309,1605.6332,4096.4214,4287.0103,4198.447,3756.124,3800.0708,4217.0796,0.65:0.61:0.16:0.67:0.66:0.57:1.46:1.53:1.50:1.34:1.35:1.50,1326.1812,1780.239,4193.9595,3924.4248,0.47:0.63:1.49:1.40,48207,"Drebrin-like protein OS=Homo sapiens OX=9606 GN=DBNL PE=1 SV=1"
215,true,"P02743|SAMP_HUMAN",60.77,60.54,17,17,"Carbamidomethylation",103480.43,104554.875,132854.33,47204.535,54472.32,52637.508,23273.635,24519.953,22229.426,103093.34,77673.555,78610.625,1.51:1.52:1.93:0.69:0.79:0.77:0.34:0.36:0.32:1.50:1.13:1.14,113629.875,51438.117,23642.576,86459.17,1.65:0.75:0.34:1.26,25387,"Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2"
33,true,"P20742|PZP_HUMAN",2.52,21.19,45,22,"Carbamidomethylation",244124.8,9317.403,11501.797,16821.398,20350.648,22234.91,53410.062,40946.414,31469.822,14592.16,14884.222,13742.36,5.94:0.23:0.28:0.41:0.49:0.54:1.30:1.00:0.77:0.35:0.36:0.33,88314.67,19802.318,41942.1,14406.247,2.15:0.48:1.02:0.35,163863,"Pregnancy zone protein OS=Homo sapiens OX=9606 GN=PZP PE=1 SV=4"
304,true,"A0A0B4J1U3|LV136_HUMAN",16.98,31.62,6,4,"",2707.2925,6422.6533,6899.4775,3046.7432,2458.367,3277.2444,4907.5503,3995.379,5250.995,11126.761,6096.004,9936.255,0.49:1.17:1.25:0.55:0.45:0.59:0.89:0.73:0.95:2.02:1.11:1.80,5343.141,2927.4517,4717.9746,9053.007,0.97:0.53:0.86:1.64,12478,"Immunoglobulin lambda variable 1-36 OS=Homo sapiens OX=9606 GN=IGLV1-36 PE=1 SV=5"
135,true,"A0A0B4J1V0|HV315_HUMAN",6.96,25.21,14,5,"Oxidation (M)",7115.662,8518.372,10808.127,5103.737,9596.687,9560.668,7027.9717,11470.274,10814.955,10423.318,14733.244,13554.804,0.72:0.86:1.09:0.52:0.97:0.97:0.71:1.16:1.09:1.05:1.49:1.37,8814.054,8087.0303,9771.066,12903.789,0.89:0.82:0.99:1.30,12926,"Immunoglobulin heavy variable 3-15 OS=Homo sapiens OX=9606 GN=IGHV3-15 PE=3 SV=1"
1472,true,"O95954|FTCD_HUMAN",28.57,1.48,1,1,"",2804.7666,606.5398,542.52295,2497.0251,1202.7775,598.3574,20989.424,0.0,16790.902,13633.978,14488.429,14396.181,0.38:0.08:0.07:0.34:0.16:0.08:2.84:0.00:2.28:1.85:1.96:1.95,1317.9431,1432.72,18890.164,14172.862,0.15:0.16:2.11:1.58,58927,"Formimidoyltransferase-cyclodeaminase OS=Homo sapiens OX=9606 GN=FTCD PE=1 SV=2"
1299,true,"Q96RW7|HMCN1_HUMAN",5.54,0.20,1,1,"",775.07605,1046.3494,8143.8003,18918.73,1376.7081,1181.1477,3894.811,8524.711,8613.015,9186.576,8027.5464,13203.524,0.11:0.15:1.18:2.74:0.20:0.17:0.56:1.23:1.25:1.33:1.16:1.91,3321.742,7158.8623,7010.8457,10139.216,0.48:1.04:1.01:1.47,613390,"Hemicentin-1 OS=Homo sapiens OX=9606 GN=HMCN1 PE=1 SV=2"
